topic,thread_id,comment_id,reply_to,comment_level,comment,argumentation,constructiveness,positive_stance,negative_stance,target_person,target_group,stereotype,sarcasm,mockery,insult,improper_language,aggressiveness,intolerance,toxicity,toxicity_level
CR,17_000,17_095,17_079,2,"Lo malo de la educación es que es un proceso largo y lento, y es difícil de llevar a países atrasados. Hay países en los que la única ""educación"" para los pobres es la coránica, con lo que no se saldrá del atraso y la ignorancia hasta que se consiga erradicar esto. Y entre estos países, cómo no, están Marruecos, Libia y Argelia, que son los que nos tocan más cerca. Por otro lado toca los huevos que haya un sistema público intentando formar a gente con valores sociales, modernos y europeos, y luego venga el Estado o Arabia saudi a poner pasta para los curas y las mezquitas. Es que así no avanzamos. Saludos",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
CR,17_026,17_096,17_096,1,"no solo son los wahabitas salafistas. Iran es una teocracia islámica chii. Da igual la versión que sea, son todos teocráticos. No es coincidencia lo de Irán y Arabia Saudi.De echo todos los países de mayoría musulmana tienen la sharia como fuente de derecho en mayor o menor grado,todos son teocráticos. Lo decía un periodista turco encarcelado.. el islam y la democracia se yuxtaponen ,mismamente en Turquía la democracia es cosa del pasado. O islam o democracia, no existe eso de musulmanes demácratas, es solo un paso intermedio. No es ninguna teoría conspiranoica es lo que hay.",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
CR,17_000,17_097,17_088,2,"Pues yo digo que si existe un más allá, que tú no quieras creer en él es tu libertad, tu punto de vista, tu rollo, no el mío. Que a algunos os cuesta entender eso, que vuestras ideas no están por encima de las de nadie, la libertad es para todos, no sólo para tener que adoptar vuestras ideas.",1,1,0,1,1,0,0,0,0,0,1,0,0,0,0
CR,17_000,17_098,17_082,2,"Claro, si la corrupción fuese inservible habría desaparecido hace siglos por selección natural, no te jode. La religión sólo sirve para sus depravados lideres psicópatas que sólo quieren poder y satisfacer sus necesidades sexuales, la religión es culpable de muchísimas cosas. La gente que sigue las religiones no las utiliza para nada porque no tienen cerebro suficiente para pensar más allá de lo más básico , son ellos los utilizados por sus lideres, para enfrentar y dividir, que parece que no te enteras. Y sí, mi propuesta es muchísimo mejor que la de ellos, ya que no busco mi propio beneficio, busco el común y el avance.",1,0,0,1,0,1,1,0,1,0,0,0,0,1,2
CR,17_027,17_0D1,17_0D1,1,"A lo mejor hay que empezar a tomar medidas contra determinados imanes salafistas antes, y no despues, de que esparzan su veneno. Ya está bien de muertos inocentes.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,17_028,17_0D5,17_0D5,1,"A estos imanes radicales, avión y deportados al Sahara o a Vladivostok, pero ya. No queremos esa gente aquí.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
CR,17_029,17_0D7,17_0D7,1,"Es que a las Religiones, hay que controlarlas y recordarlas sus límites. El Estado no debe de creer en NADIE. Pero parece ser que no es así..., ni en Oriente y ni en Occidente. Ni arriba, ni abajo.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,17_030,17_0D8,17_0D8,1,"Toros sabemos en que país está la principal secta salafista. Es el mismo país del cual eran 19 de los 22 terroristasde las torres gemela incluido Bin Laden , el mismo país que financió la mezquita más grande de España y el mismo en que las mujeres no tienen ning?n derecho, ni siquiera conducir. A esta ""monarquia"", España es uno de sus principales suministradores de armas junto con USA. Recientemente nuestro rey intento venderles barcos de guerra o fragatas no me acuerdo. Solo para que sepamos dónde está cada uno y quienes son cómplices y quienes no.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,17_031,17_0D9,17_0D9,1,¿de donde viene este imán? ahí es donde tiene que empezar el control. A la ETA no les dejaban elegir los curas del pueblo.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,17_032,17_100,17_100,1,"¿Manipulando?. Un hecho real, que no me impide NO demonizar a todos los católicos, ni a los del Real Madrid. No se donde ves la manipulación. La realidad es obtusa con las generalizaciones",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
CR,17_000,17_105,17_074,2,"Una procesión de semana santa potente hace que toda la ciudad tenga que adaptarse al recorrido. Lo mismo que la cabalgata de los reyes magos, conciertos, festivales de música sobre camiones... Hay monjas de clausura y a algunas las obligan a quedarse, como esas que fueron liberadas en Galicia. ",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
CR,17_033,17_108,17_108,1,"Estoy totalmente de acuerdo, el tema es que eso significa un bofetada en el hocico a Arabia/Catar y eso parece que no es lo que desean nuestros amados lideres y sobre todo sus intereses económicos. Otra vía fundamental es cortar el flujo de financiación, que no va por los conductos que empleamos los ciudadanos, va por los ""paraísos fiscales"" y eso tampoco interesa a nuestros amados lideres. ",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CR,17_034,17_109,17_109,1,y mira qué bien les ha salido que tienen unos 30 partidos alternativos que encuentra la manera de saltarse la ley. lo de prohibir alegorías al nazismo es un lavado de cara que ellos mismos saben que es inútil pero no podían más que implementarlo. no sirve para nada,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CR,17_020,17_110,17_098,2,"Suenas exactamente igual que sus lideres, que nunca buscaban su beneficio, si no el de su comunidad y de toda la sociedad.",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
CR,17_035,17_111,17_111,1,Si el imán es el inductor (directo o indirecto) cosa que casi NO dudo ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CR,17_036,17_112,17_112,1,"sencillas sí... inteligentes, no estoy yo muy seguro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,17_000,17_113,17_105,2,"Algunas no son todas, y para prevenir eso no hace falta una ""ley mordaza para la religión"", sino usar la Ley actual que prohíbe secuestrar a la gente. Y con el islam podría ser igual, si hay ciertos elementos de su libro sagrado que contradicen las leyes españolas, que se prohíba su enseñanza.",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
CR,17_000,17_114,17_110,2,"Claro que sonamos igual, eso es lo que dicen para convencer a toda esa piara de imbéciles, otra cosa es que lo hagan, que durante siglos han demostrado que no, se llama política. La diferencia es que yo no soy político, soy científico activo y mi labor si aporta de verdad, sin parafernalias, teatro y mentiras.",1,0,0,0,0,1,0,0,0,1,0,0,1,1,1
CR,17_037,17_115,17_115,1,¿Tu crees que deberiamos tolerar alos nazis y supremacistas porque ahora no matan tanto como otros? Dudas por un momento que nada les gustaria mas que matar tanto o mas que DAESH? No trates de hacer que unos parezcan mas buenos frente a los otros. Todos ellos son igual de peligrosos y pernicisosos. Se nutren del odio que siembran y tratan de alcanzar poder e influencia dividiendo y enfrentando. Son Iguales.,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
CR,17_038,17_116,17_116,1,"Pero vamos a ver, realmente, en serio, alguien se cree que el Imán va por ahí soltando gilipolleces en los sermones? Estos tíos lo que hacen es mirar, ver quien es más vulnerable y atacar luego en privado para llevarlos a su causa. Como con las sectas, que te empiezan con el buenrollismo, localizan a los débiles y una vez alejados del grupo atacan. Lo que se debería de controlar es quién manda esos imanes y los designa.",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
CR,17_039,17_117,17_117,1,"Esto es súper peligroso, imagina millones de personas a las que se les dice que la vida que están sufriendo es la única que hay y que tienen que resolver sus problemas por ellos mismos. Imagina un país como la India dónde hay millones de personas en castas inferiores que no protestan aunque los trates como ratas",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,17_037,17_118,17_115,2,"No, creo que al radicalismo islámico se le está tolerando mucho más cuando suponen una amenaza mayor.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,17_001,17_119,17_004,2,"Como si no hubieran suficientes medios digitales para lavar el cerebro y solamente una mezquita es la única causa posible ""En unos meses"". Esos chicos ya lo tenían claro de antes",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CR,17_040,17_120,17_120,1,"independientmente de los billetes, muchos te dirán que no es políticamente correcto",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,17_025,17_121,17_092,2,"Eso no tiene que ver con el ateísmo. Tienes a una iglesia, que declara una cruzada o guerra santa contra los que ganaron las elecciones, en un ambiente de guerra civil, que esperaban.",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
CR,17_020,17_123,17_114,2,"Las mentiras que parece que se te escapan son las que te cuentas a ti mismo creyendo que tu vision es neutra e ideal, y traeria una sociedad El cientifismo tambien ha causado tragedias enormes y las buenas voluntades no estan carentes de consecuencias terribles. Tu odio visceral no traeria nada bueno. Quizas si te diese satisfacciones, pero para la mayoria de la sociedad no seria mejor.mejor si se ajustase a tu criterio inefable. ",1,0,0,1,1,0,0,0,0,0,0,0,0,1,1
CR,17_001,17_125,17_119,2,Un así tuvieron que juntarse 12 iguales y planear el ataque. Eso no debería de ser posible con una buena vigilancia y anulación de entornos radicales aplicando medidas drásticas.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,17_000,17_126,17_121,2,¿Tenían mucha culpa los monjes que eran fusilados? Porque aquí nadie es mejor que nadie.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CR,17_037,17_127,17_118,2,"Cierto que ahora el radicalismo islamico esta en auge, pero no por ello hay que tolerar los otros movimientos de odio. El radicalismo islamico ha de perseguirse, y por su propia naturaleza ha de hacerse desde dentro de las comunidades, apoyando a quienes lo denuncian y teniendo informantes en todos sitios. Y a pesar de eso no se podra evitar que siga habiendolo, de la misma forma que no se ha podido evitar que siga habiendo asociaciones de ultra-derecha que siembran el odio por los cuatro costados. No se puede erradicar. Solo podemos educar a la sociedad para que denuncie y no tolere ni apoye esos movimientos, sean de la bandera que sean.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,17_020,17_128,17_123,2,"Ale, lo que tú digas, no debato con dogmáticos, ve a ver a tu lider espiritual para que te diga como tienes que pensar. Simple hasta la desidia.",0,0,0,1,1,0,0,1,1,0,0,0,0,1,1
CR,17_041,17_129,17_129,1,El tema es que le basta con recitar textualmente el coran y ningun musulman creyente tiene argumentos para rebatir a Mahoma. No han tenido reformismo y por tanto van jodidos a la hora de discutir,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1
CR,17_038,17_130,17_116,2,"Como idea divertida, estaría bien ir reemplazando a sus imanes progresivamente por gente de aquí con conocimientos suficientes del islam para hacerse pasar por imanes y entregar una versión menos dañina de su religión a sus fieles; y eventualmente preparar el día en que se prohíba este tipo de adoctrinamientos.",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
CR,17_037,17_131,17_115,2,No son tan iguales si unos estan prohibidos y perseguidos y los otros no,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,17_025,17_132,17_126,2,"Claro que no, pero no creo que se les atacara por ser religiosos, sino por tomar parte de un bando por una parte, y por ser un colectivo privilegiado desde el feudalismo.",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
CR,17_020,17_133,17_128,2,"Ni lider espiritual ni dogmatico. Simplemente apunto a tu propia simplicidad en el argumento y la peligrosidad del mismo. ""Yo tengo la verdad absoluta y quien no este de acuerdo conmigo es un imbecil"". Yo no creo que seas un imbecil, y no estoy de acuerdo contigo en que tu propuesta sea la solucion para una sociedad mejor. Si estoy de acuerdo que la religion no deberia regular la vida publica, pero tambien creo que cada cual debe de ser libre y respetado para poder hacer lo que le de la gana en su casa siempre y cuando no moleste ni imponga su libertad ni derechos sobre los de los demas. Tu en cambio quieres que todo el mundo se conforme con tu vision e ideologia, y eso no esta bien.",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
CR,17_037,17_134,17_131,2,"¿Que libros del islam quieres prohibir? Si los encuentras, denuncialos y pide que se prohiban.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CR,17_000,17_135,17_132,2,"¿Tomaron parte? Deja de buscar excusas, el ateísmo puede ser igual de malo que cualquier religión. Lo importante es la tolerancia, no las creencias personales de cada uno. ¿O a caso te perjudica en algo que yo vea en las teleplastias de Bélmez un indicio de que haya otros ""planos de existencia""?",1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
CR,17_020,17_137,17_133,2,¿Me estás diciendo que la Sharia no impone su libertad ni derechos sobre los demás o que la iglesia católica en España no hace lo mismo?,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
CR,17_021,17_138,17_077,2,"yo pensaba que había mas policías de paisano en las mezquitas que musulmanes. Me equivoqué, hay que endurecer y mucho la vigilancia de estos movimients que rápidamente pueden desencadenar en violencia. Y lo que dices, igual con cualquier movimiento con papeletas de radicalizarse.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,17_042,17_139,17_139,1,"por bastante menos se han parado en seco otras sectas. Pero hoy estamos hablando de esto, en dos semanas el político que mínimamente insinúe algo parecido, caba su tumba política por vfacha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,17_013,17_140,17_064,2,en Europa nunca cogió base el islamismo así que no hay necesidad de darle sitio. Primero que se civilicen y luego ya veremos.,1,0,0,1,0,1,1,0,1,0,0,0,1,1,2
CR,17_020,17_141,17_137,2,"Lo que estoy diciendo es que tu odio acerrimo y tu creencia de que tu tienes la solucion y no neceistas escuchar a nadie ni cuestionar tus propias ideas es precisamente el mismo proceso que lleva a los radicales de otros bandos a enrocarse en sus posturas. La sharia, tal como la biblia es interpretable, y el mal esta en la gente que se dedica a interpretarlos para su beneficio y coartando las libertades de la gente tal como tu dices.",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
CR,17_043,17_142,17_142,1,"Yo no entiendo muy bien a que os referís con ""prohibir el Islam"" o ""prohibir la práctica del Islam"". ¿Consiste en prohibir un libro? ¿O prohibir que una persona crea en unicornios, hadas y dioses? ¿O tal vez en obligar a toda la sociedad a comer cerdo y beber alcohol? Quizá consista en obligarlos a rezar en las catacumbas romanas. A lo mejor a lo que os referís es a prohibir los discursos de odio que predican muchos imanes, pero es que eso ya es delito. U os referís a eliminar cualquier subvención o ventaja fiscal del estado, lo cuál sería fantástico pero en la práctica no estás prohibiendo dicha religión si esta se autofinancia. De verdad, me gustaría saber cómo se prohibe una religión.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CR,17_000,17_145,17_141,2,"¿Como que es su único objetivo, o crees que realmente buscan la salvación espiritual, etc. etc.?",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CR,17_013,17_146,17_140,2,"El islamismo cogio buena base en el Reino Unido gracias al gobierno que facilito la financiacion de mezquitas, imanes y escuelas por parte de Arabia Saudi y el salafismo. Y lo hicieron por dinero, para beneficiar a empressas y politicos.  Tu sugerencia de que no estan civilizados sugiere que tu mismo sufres alguna que otra carencia en cultura y conocimiento como para entender lo que es estar civilizado. ",1,0,0,1,0,0,0,0,1,0,1,0,0,1,1
CR,17_006,17_147,17_105,2,"claro, hay zonas no-go por toda Europa llena de cristianos radicales obligando a la gente a vivir según sus creencias. Yo no sé si es buenismo o imbecilidad directamente ",0,0,0,1,0,0,0,1,0,0,1,0,0,1,1
CR,17_013,17_148,17_064,2,"¿entonces, mejor ignoramos los problemas, hacemos como si no existieran? Si me preguntas, NO tengo la solución (y sospecho de los que afirman tenerlas), pero leñe, algo habrá que hacer, que ya se han cruzado muchas líneas rojas... Toca poner sobre la mesa un problema latente, y dejar de mirar hacia otro lado, siempre acorde a las leyes obviamente",1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
CR,17_044,17_149,17_149,1,"¿se prohíben sectas? De hecho, se han prohibido sectas por muchísimo menos que la mierda que arrastra el islam (y no hablo solo de atentados)",0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
